Character,Sleep,Appearance,IndexPost
1,0.7,0.7,247
1,0.7,0.7,154
1,0.7,0.7,255
0,0.7,0.7,353
0,1.0,0.7,47
0,1.0,0.7,114
0,0.7,0.7,303
1,1.0,0.7,123
0,0.7,0.7,285
0,0.7,0.7,250
0,0.7,0.7,286
1,1.0,0.7,37
1,0.7,0.7,318
1,1.0,0.7,74
1,1.0,0.7,65
0,0.7,0.7,289
0,0.7,0.7,356
0,0.7,0.7,214
0,1.0,0.7,67
0,1.0,0.7,117
0,1.0,0.7,35
1,0.7,0.7,229
1,0.7,0.7,266
0,0.7,0.7,340
0,0.7,0.7,330
0,0.7,0.7,307
1,0.7,0.7,271
1,1.0,0.7,39
0,0.7,0.7,168
0,0.7,0.7,153
0,1.0,0.7,63
0,1.0,0.7,75
1,0.7,0.7,285
0,0.7,0.7,352
1,0.7,0.7,289
0,1.0,0.7,123
1,0.7,0.7,187
0,0.7,0.7,323
0,1.0,0.7,23
1,0.7,0.7,307
0,0.7,0.7,176
0,0.7,0.7,170
0,0.7,0.7,248
1,0.7,0.7,333
0,1.0,0.7,28
0,1.0,0.7,40
0,0.7,0.7,272
1,0.7,0.7,210
0,1.0,0.7,15
1,0.7,0.7,208
0,0.7,0.7,245
0,1.0,0.7,86
1,0.7,0.7,360
1,0.7,0.7,190
0,1.0,0.7,64
1,1.0,0.7,98
0,1.0,0.7,48
1,0.7,0.7,315
1,0.7,0.7,235
1,1.0,0.7,30
1,0.7,0.7,248
0,0.7,0.7,244
0,0.7,0.7,301
0,1.0,0.7,24
0,1.0,0.7,147
0,0.7,0.7,239
0,0.7,0.7,191
1,0.7,0.7,294
1,1.0,0.7,119
1,1.0,0.7,25
0,0.7,0.7,221
1,0.7,0.7,163
1,0.7,0.7,336
1,1.0,0.7,17
0,1.0,0.7,30
0,0.7,0.7,235
0,1.0,0.7,81
0,0.7,0.7,234
0,1.0,0.7,104
1,0.7,0.7,150
0,1.0,0.7,9
1,0.7,0.7,353
0,1.0,0.7,2
1,1.0,0.7,23
1,1.0,0.7,9
0,1.0,0.7,94
1,1.0,0.7,107
0,1.0,0.7,82
1,1.0,0.7,24
1,0.7,0.7,219
0,0.7,0.7,324
0,1.0,0.7,53
0,1.0,0.7,72
0,1.0,0.7,91
1,0.7,0.7,230
1,0.7,0.7,191
1,0.7,0.7,327
1,0.7,0.7,176
1,0.7,0.7,256
1,1.0,0.7,22
1,1.0,0.7,82
0,0.7,0.7,188
0,0.7,0.7,254
0,0.7,0.7,298
1,1.0,0.7,76
1,0.7,0.7,349
0,1.0,0.7,143
1,0.7,0.7,324
1,1.0,0.7,34
1,1.0,0.7,149
1,0.7,0.7,354
0,1.0,0.7,39
1,0.7,0.7,276
0,1.0,0.7,84
1,0.7,0.7,172
0,1.0,0.7,142
0,0.7,0.7,197
0,0.7,0.7,284
0,0.7,0.7,225
1,0.7,0.7,203
0,0.7,0.7,237
0,1.0,0.7,42
1,0.7,0.7,297
0,0.7,0.7,257
1,1.0,0.7,70
0,1.0,0.7,113
1,0.7,0.7,320
0,0.7,0.7,306
0,0.7,0.7,190
1,1.0,0.7,48
0,0.7,0.7,274
0,1.0,0.7,58
0,0.7,0.7,263
0,1.0,0.7,74
0,1.0,0.7,108
0,1.0,0.7,20
0,0.7,0.7,345
1,0.7,0.7,351
1,0.7,0.7,240
0,1.0,0.7,137
1,0.7,0.7,153
1,0.7,0.7,183
0,0.7,0.7,206
1,0.7,0.7,169
0,1.0,0.7,76
1,1.0,0.7,12
1,0.7,0.7,242
1,1.0,0.7,94
0,0.7,0.7,310
0,1.0,0.7,96
1,1.0,0.7,61
0,0.7,0.7,266
1,1.0,0.7,127
0,0.7,0.7,296
1,1.0,0.7,137
1,1.0,0.7,108
1,1.0,0.7,54
0,1.0,0.7,127
1,0.7,0.7,171
1,0.7,0.7,234
0,0.7,0.7,309
1,0.7,0.7,284
0,0.7,0.7,213
1,0.7,0.7,321
1,1.0,0.7,13
0,0.7,0.7,183
0,0.7,0.7,186
0,0.7,0.7,156
1,1.0,0.7,138
0,0.7,0.7,222
0,1.0,0.7,62
0,1.0,0.7,83
1,0.7,0.7,212
0,0.7,0.7,252
0,0.7,0.7,164
0,0.7,0.7,165
0,1.0,0.7,106
0,0.7,0.7,336
1,0.7,0.7,298
1,1.0,0.7,80
1,0.7,0.7,328
0,0.7,0.7,177
0,0.7,0.7,342
0,0.7,0.7,162
0,1.0,0.7,70
1,0.7,0.7,244
1,0.7,0.7,310
1,1.0,0.7,5
1,1.0,0.7,144
1,1.0,0.7,122
0,0.7,0.7,216
1,0.7,0.7,329
1,1.0,0.7,75
0,0.7,0.7,350
0,0.7,0.7,322
1,0.7,0.7,293
1,1.0,0.7,129
0,0.7,0.7,282
1,1.0,0.7,87
1,1.0,0.7,6
0,0.7,0.7,300
1,0.7,0.7,205
1,1.0,0.7,46
1,1.0,0.7,72
1,1.0,0.7,83
0,1.0,0.7,128
0,0.7,0.7,199
1,0.7,0.7,238
0,1.0,0.7,102
0,0.7,0.7,209
0,1.0,0.7,141
0,0.7,0.7,329
1,1.0,0.7,64
1,0.7,0.7,165
1,1.0,0.7,136
1,0.7,0.7,189
1,1.0,0.7,56
0,0.7,0.7,231
0,1.0,0.7,21
1,0.7,0.7,301
0,0.7,0.7,182
0,1.0,0.7,17
1,1.0,0.7,47
0,0.7,0.7,246
1,0.7,0.7,175
1,1.0,0.7,60
1,0.7,0.7,246
1,0.7,0.7,166
0,1.0,0.7,50
0,1.0,0.7,103
0,1.0,0.7,90
0,0.7,0.7,269
0,0.7,0.7,256
1,1.0,0.7,134
0,1.0,0.7,22
1,1.0,0.7,4
1,0.7,0.7,277
0,1.0,0.7,119
1,0.7,0.7,319
1,0.7,0.7,194
0,1.0,0.7,66
1,0.7,0.7,201
1,0.7,0.7,160
0,1.0,0.7,1
0,0.7,0.7,302
0,0.7,0.7,262
0,1.0,0.7,37
0,1.0,0.7,135
1,0.7,0.7,196
0,0.7,0.7,338
0,0.7,0.7,219
0,0.7,0.7,240
1,0.7,0.7,215
1,1.0,0.7,105
0,1.0,0.7,36
0,0.7,0.7,208
1,1.0,0.7,103
1,1.0,0.7,101
0,1.0,0.7,132
1,0.7,0.7,268
1,0.7,0.7,338
1,1.0,0.7,89
0,0.7,0.7,203
1,0.7,0.7,272
0,1.0,0.7,73
1,0.7,0.7,358
1,0.7,0.7,264
0,1.0,0.7,55
0,0.7,0.7,305
0,0.7,0.7,173
1,1.0,0.7,14
1,1.0,0.7,67
1,0.7,0.7,228
0,1.0,0.7,51
1,0.7,0.7,309
0,0.7,0.7,167
1,0.7,0.7,207
1,0.7,0.7,356
0,1.0,0.7,121
0,0.7,0.7,236
1,1.0,0.7,120
1,1.0,0.7,41
0,0.7,0.7,172
0,0.7,0.7,189
0,1.0,0.7,31
1,0.7,0.7,158
0,1.0,0.7,122
1,1.0,0.7,57
1,0.7,0.7,221
0,1.0,0.7,146
1,0.7,0.7,232
1,1.0,0.7,15
0,1.0,0.7,29
1,0.7,0.7,239
1,0.7,0.7,180
0,1.0,0.7,134
0,0.7,0.7,325
1,0.7,0.7,275
1,0.7,0.7,317
1,0.7,0.7,168
0,0.7,0.7,308
1,0.7,0.7,250
0,0.7,0.7,271
1,0.7,0.7,286
0,0.7,0.7,344
1,0.7,0.7,251
0,0.7,0.7,217
0,0.7,0.7,321
0,0.7,0.7,193
1,0.7,0.7,352
0,0.7,0.7,179
1,1.0,0.7,77
1,0.7,0.7,223
1,1.0,0.7,131
0,0.7,0.7,273
0,0.7,0.7,198
1,1.0,0.7,143
0,0.7,0.7,267
1,0.7,0.7,304
0,0.7,0.7,313
0,0.7,0.7,347
1,0.7,0.7,290
1,0.7,0.7,185
1,1.0,0.7,78
1,0.7,0.7,362
1,1.0,0.7,90
0,0.7,0.7,275
1,1.0,0.7,99
1,0.7,0.7,216
0,0.7,0.7,258
0,0.7,0.7,163
0,0.7,0.7,277
0,1.0,0.7,145
0,0.7,0.7,291
0,0.7,0.7,265
1,1.0,0.7,68
1,1.0,0.7,118
1,1.0,0.7,104
1,1.0,0.7,33
0,1.0,0.7,148
1,0.7,0.7,303
0,1.0,0.7,139
0,1.0,0.7,100
0,0.7,0.7,166
0,1.0,0.7,8
1,0.7,0.7,262
1,1.0,0.7,49
1,1.0,0.7,96
1,1.0,0.7,16
1,1.0,0.7,69
1,1.0,0.7,140
0,1.0,0.7,111
0,0.7,0.7,229
1,1.0,0.7,29
0,0.7,0.7,187
1,1.0,0.7,100
0,0.7,0.7,343
0,0.7,0.7,160
1,0.7,0.7,288
0,1.0,0.7,41
1,1.0,0.7,97
1,1.0,0.7,52
1,0.7,0.7,182
1,0.7,0.7,359
0,0.7,0.7,247
1,0.7,0.7,224
0,0.7,0.7,283
1,1.0,0.7,109
1,0.7,0.7,335
0,0.7,0.7,185
0,0.7,0.7,241
0,0.7,0.7,317
1,0.7,0.7,273
0,1.0,0.7,25
0,0.7,0.7,295
0,1.0,0.7,56
0,0.7,0.7,361
1,1.0,0.7,130
0,0.7,0.7,357
1,0.7,0.7,350
0,1.0,0.7,99
1,0.7,0.7,231
1,0.7,0.7,159
1,0.7,0.7,340
0,0.7,0.7,315
0,1.0,0.7,7
1,0.7,0.7,261
1,0.7,0.7,299
1,1.0,0.7,116
0,0.7,0.7,171
0,0.7,0.7,335
1,1.0,0.7,40
0,0.7,0.7,159
1,0.7,0.7,270
0,0.7,0.7,230
0,0.7,0.7,260
0,0.7,0.7,319
1,0.7,0.7,253
1,0.7,0.7,167
0,1.0,0.7,0
0,0.7,0.7,204
0,1.0,0.7,13
1,0.7,0.7,296
0,0.7,0.7,192
1,0.7,0.7,306
0,1.0,0.7,12
1,0.7,0.7,192
0,0.7,0.7,360
0,0.7,0.7,242
0,0.7,0.7,151
0,1.0,0.7,89
0,0.7,0.7,276
0,1.0,0.7,68
0,1.0,0.7,69
0,1.0,0.7,97
0,1.0,0.7,116
1,0.7,0.7,302
0,1.0,0.7,133
1,1.0,0.7,10
0,0.7,0.7,312
1,1.0,0.7,18
1,0.7,0.7,170
1,0.7,0.7,156
0,1.0,0.7,46
1,1.0,0.7,147
0,1.0,0.7,105
1,0.7,0.7,291
0,1.0,0.7,136
1,1.0,0.7,132
1,1.0,0.7,113
0,0.7,0.7,328
0,0.7,0.7,232
0,0.7,0.7,200
0,0.7,0.7,346
0,0.7,0.7,359
1,1.0,0.7,20
1,0.7,0.7,162
0,1.0,0.7,54
1,1.0,0.7,125
0,1.0,0.7,109
0,0.7,0.7,287
0,0.7,0.7,341
0,0.7,0.7,311
1,0.7,0.7,206
0,1.0,0.7,124
1,0.7,0.7,198
0,1.0,0.7,138
1,0.7,0.7,151
1,0.7,0.7,254
1,0.7,0.7,226
1,1.0,0.7,21
0,0.7,0.7,238
1,0.7,0.7,249
1,1.0,0.7,124
0,0.7,0.7,337
1,1.0,0.7,62
0,1.0,0.7,45
0,0.7,0.7,362
1,1.0,0.7,85
1,0.7,0.7,204
0,0.7,0.7,278
1,0.7,0.7,343
1,1.0,0.7,8
1,0.7,0.7,181
0,0.7,0.7,288
0,0.7,0.7,196
1,1.0,0.7,26
1,1.0,0.7,111
0,1.0,0.7,65
1,1.0,0.7,142
1,1.0,0.7,53
1,1.0,0.7,32
0,0.7,0.7,358
0,1.0,0.7,60
0,1.0,0.7,59
1,0.7,0.7,174
0,1.0,0.7,115
0,1.0,0.7,49
0,1.0,0.7,78
0,1.0,0.7,4
0,0.7,0.7,202
1,0.7,0.7,193
0,0.7,0.7,327
0,0.7,0.7,205
0,0.7,0.7,293
0,0.7,0.7,268
1,0.7,0.7,241
1,1.0,0.7,128
1,0.7,0.7,347
0,0.7,0.7,223
1,0.7,0.7,361
0,0.7,0.7,195
1,1.0,0.7,126
1,0.7,0.7,214
1,1.0,0.7,145
1,1.0,0.7,91
1,0.7,0.7,274
1,0.7,0.7,252
0,0.7,0.7,174
1,0.7,0.7,278
1,1.0,0.7,121
1,1.0,0.7,102
0,0.7,0.7,253
1,0.7,0.7,202
1,0.7,0.7,157
1,1.0,0.7,3
1,0.7,0.7,178
1,0.7,0.7,332
1,0.7,0.7,283
0,1.0,0.7,112
0,1.0,0.7,85
1,0.7,0.7,265
1,0.7,0.7,200
1,0.7,0.7,279
0,1.0,0.7,18
0,1.0,0.7,125
0,1.0,0.7,27
0,1.0,0.7,57
0,0.7,0.7,304
0,0.7,0.7,155
1,0.7,0.7,222
1,1.0,0.7,43
1,0.7,0.7,213
1,0.7,0.7,292
0,0.7,0.7,243
1,1.0,0.7,55
1,0.7,0.7,325
1,0.7,0.7,217
0,0.7,0.7,259
0,1.0,0.7,52
1,0.7,0.7,345
1,1.0,0.7,31
0,1.0,0.7,71
0,0.7,0.7,224
0,0.7,0.7,363
0,0.7,0.7,249
0,1.0,0.7,33
1,0.7,0.7,287
0,1.0,0.7,129
1,0.7,0.7,258
1,0.7,0.7,233
0,0.7,0.7,354
1,0.7,0.7,330
0,0.7,0.7,154
0,0.7,0.7,314
0,1.0,0.7,34
1,0.7,0.7,300
1,1.0,0.7,27
1,1.0,0.7,81
1,1.0,0.7,2
0,0.7,0.7,351
0,0.7,0.7,194
1,0.7,0.7,236
0,0.7,0.7,316
1,0.7,0.7,322
1,0.7,0.7,357
0,0.7,0.7,157
0,0.7,0.7,161
1,1.0,0.7,88
0,1.0,0.7,120
1,0.7,0.7,305
0,0.7,0.7,201
1,0.7,0.7,326
0,1.0,0.7,77
1,0.7,0.7,312
1,1.0,0.7,63
0,0.7,0.7,218
0,0.7,0.7,326
1,0.7,0.7,334
1,0.7,0.7,257
0,1.0,0.7,131
0,0.7,0.7,212
1,1.0,0.7,139
0,0.7,0.7,255
1,0.7,0.7,311
1,1.0,0.7,86
1,0.7,0.7,161
1,0.7,0.7,152
1,0.7,0.7,188
1,0.7,0.7,260
0,0.7,0.7,339
1,0.7,0.7,269
0,0.7,0.7,251
0,1.0,0.7,149
0,0.7,0.7,318
0,1.0,0.7,140
1,0.7,0.7,282
0,0.7,0.7,169
1,0.7,0.7,218
1,0.7,0.7,363
1,0.7,0.7,237
1,1.0,0.7,115
1,1.0,0.7,148
1,1.0,0.7,141
0,1.0,0.7,3
1,0.7,0.7,344
0,1.0,0.7,130
1,0.7,0.7,209
0,1.0,0.7,10
0,0.7,0.7,333
1,1.0,0.7,95
0,0.7,0.7,279
1,1.0,0.7,45
0,1.0,0.7,98
1,1.0,0.7,66
1,0.7,0.7,197
1,1.0,0.7,42
0,0.7,0.7,270
1,0.7,0.7,308
1,0.7,0.7,341
0,1.0,0.7,79
0,1.0,0.7,93
1,1.0,0.7,84
0,0.7,0.7,349
0,0.7,0.7,294
1,1.0,0.7,58
0,0.7,0.7,226
0,0.7,0.7,320
1,0.7,0.7,227
1,0.7,0.7,245
1,1.0,0.7,146
